id,title,company,location,category,job_type,url,source,priority,education,experience_level,is_mnc,placements,package
real_mock_309,DevOps Engineer,Coal India,"Gurugram, India",Corporate,On-site,https://www.naukri.com/devops-engineer-jobs-in-gurugram,Naukri,1,"MCA, BTECH, BCA",Experienced,False,46,6
real_mock_310,Software Engineer,TCS,"Bangalore, India",Technology,On-site,https://unstop.com/jobs?query=Software+Engineer,Unstop,1,"MCA, BTECH, BCA",Experienced,False,15,4
real_mock_311,Data Analyst,Infosys,"Chennai, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"BTECH, BSC, MSC",Experienced,False,38,5
real_mock_312,Consultant,Wipro,"Jalpaiguri, India",Corporate,On-site,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Jalpaiguri,LinkedIn,1,General,Experienced,False,11,6
real_mock_313,Accountant,Reliance,"Pune, India",Technology,On-site,https://www.naukri.com/accountant-jobs-in-pune,Naukri,1,General,Experienced,False,18,3
real_mock_314,BCA Intern,L&T Technology Services,"Hyderabad, India",Technology,On-site,https://unstop.com/jobs?query=BCA+Intern,Unstop,1,BCA,Fresher,False,16,6
real_mock_315,MCA Trainee,Tech Mahindra,"Andhra Pradesh, India",Corporate,On-site,https://www.linkedin.com/jobs,Direct MNC,1,MCA,Fresher,False,31,4
real_mock_316,B.Tech Graduate,IBM,"Assam, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Assam,LinkedIn,1,BTECH,Fresher,False,5,3
real_mock_317,HR Manager,Teleperformance,"Bihar, India",Technology,On-site,https://www.naukri.com/hr-manager-jobs-in-bihar,Naukri,1,NON-TECH,Experienced,False,43,5
real_mock_318,Product Manager,Kochar Infotech,"Chhattisgarh, India",Corporate,On-site,https://unstop.com/jobs?query=Product+Manager,Unstop,1,General,Experienced,False,6,6
real_mock_319,DevOps Engineer,Aegis,"Delhi, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"MCA, BTECH, BCA",Experienced,False,45,4
real_mock_320,Software Engineer,Aye Finance,"Goa, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Goa,LinkedIn,1,"MCA, BTECH, BCA",Experienced,False,48,5
real_mock_321,Data Analyst,JP Morgan,"Gujarat, India",Corporate,On-site,https://www.naukri.com/data-analyst-jobs-in-gujarat,Naukri,1,"BTECH, BSC, MSC",Experienced,False,47,4
real_mock_322,Consultant,Nestle,"Haryana, India",Technology,On-site,https://unstop.com/jobs?query=Consultant,Unstop,1,General,Experienced,False,38,3
real_mock_323,Accountant,Swiggy,"Himachal Pradesh, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,General,Experienced,False,35,5
real_mock_324,BCA Intern,Flipkart,"Jharkhand, India",Corporate,On-site,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Jharkhand,LinkedIn,1,BCA,Fresher,False,46,7
real_mock_325,MCA Trainee,Capgemini,"Karnataka, India",Technology,On-site,https://www.naukri.com/mca-trainee-jobs-in-karnataka,Naukri,1,MCA,Fresher,True,73,7
real_mock_326,B.Tech Graduate,Cognizant,"Kerala, India",Technology,On-site,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,1,BTECH,Fresher,True,81,18
real_mock_327,HR Manager,Deloitte,"Madhya Pradesh, India",Corporate,On-site,https://www.linkedin.com/jobs,Direct MNC,1,NON-TECH,Experienced,True,99,7
real_mock_328,Product Manager,Goldman Sachs,"Maharashtra, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Maharashtra,LinkedIn,1,General,Experienced,True,178,15
real_mock_329,DevOps Engineer,KPMG,"Meghalaya, India",Technology,On-site,https://www.naukri.com/devops-engineer-jobs-in-meghalaya,Naukri,1,"MCA, BTECH, BCA",Experienced,True,171,22
real_mock_330,Software Engineer,PwC,"Odisha, India",Corporate,On-site,https://unstop.com/jobs?query=Software+Engineer,Unstop,1,"MCA, BTECH, BCA",Experienced,True,159,10
real_mock_331,Data Analyst,Accenture,"Punjab, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"BTECH, BSC, MSC",Experienced,True,116,7
real_mock_332,Consultant,Oracle,"Rajasthan, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Rajasthan,LinkedIn,1,General,Experienced,True,58,13
real_mock_333,Accountant,HDFC Bank,"Sikkim, India",Corporate,On-site,https://www.naukri.com/accountant-jobs-in-sikkim,Naukri,1,General,Experienced,False,24,6
real_mock_334,BCA Intern,Coal India,"Tamil Nadu, India",Technology,On-site,https://unstop.com/jobs?query=BCA+Intern,Unstop,1,BCA,Fresher,False,38,4
real_mock_335,MCA Trainee,TCS,"Telangana, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,MCA,Fresher,False,42,7
real_mock_336,B.Tech Graduate,Infosys,"Uttar Pradesh, India",Corporate,On-site,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Uttar%20Pradesh,LinkedIn,1,BTECH,Fresher,False,23,7
real_mock_337,HR Manager,Wipro,"Uttarakhand, India",Technology,On-site,https://www.naukri.com/hr-manager-jobs-in-uttarakhand,Naukri,1,NON-TECH,Experienced,False,37,3
real_mock_338,Product Manager,Reliance,"West Bengal, India",Technology,On-site,https://unstop.com/jobs?query=Product+Manager,Unstop,1,General,Experienced,False,33,5
real_mock_339,DevOps Engineer,L&T Technology Services,"Tripura, India",Corporate,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"MCA, BTECH, BCA",Experienced,False,49,4
real_mock_340,Software Engineer,Tech Mahindra,"Mumbai (Bombay), India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Mumbai%20(Bombay),LinkedIn,1,"MCA, BTECH, BCA",Experienced,False,49,4
real_mock_341,Data Analyst,IBM,"Navi Mumbai, India",Technology,On-site,https://www.naukri.com/data-analyst-jobs-in-navi-mumbai,Naukri,1,"BTECH, BSC, MSC",Experienced,False,14,7
real_mock_342,Consultant,Teleperformance,"Noida, India",Corporate,On-site,https://unstop.com/jobs?query=Consultant,Unstop,1,General,Experienced,False,33,4
real_mock_343,Accountant,Kochar Infotech,"Gurgaon, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,General,Experienced,False,29,5
real_mock_344,BCA Intern,Aegis,"Gurugram, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Gurugram,LinkedIn,1,BCA,Fresher,False,39,7
real_mock_345,MCA Trainee,Aye Finance,"Bangalore, India",Corporate,On-site,https://www.naukri.com/mca-trainee-jobs-in-bangalore,Naukri,1,MCA,Fresher,False,17,7
real_mock_346,B.Tech Graduate,JP Morgan,"Chennai, India",Technology,On-site,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,1,BTECH,Fresher,False,35,5
real_mock_347,HR Manager,Nestle,"Jalpaiguri, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,NON-TECH,Experienced,False,25,3
real_mock_348,Product Manager,Swiggy,"Pune, India",Corporate,On-site,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Pune,LinkedIn,1,General,Experienced,False,27,6
real_mock_349,DevOps Engineer,Flipkart,"Hyderabad, India",Technology,On-site,https://www.naukri.com/devops-engineer-jobs-in-hyderabad,Naukri,1,"MCA, BTECH, BCA",Experienced,False,32,4
real_mock_350,Software Engineer,Capgemini,"Andhra Pradesh, India",Technology,On-site,https://unstop.com/jobs?query=Software+Engineer,Unstop,1,"MCA, BTECH, BCA",Experienced,True,84,18
real_mock_351,Data Analyst,Cognizant,"Assam, India",Corporate,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"BTECH, BSC, MSC",Experienced,True,142,19
real_mock_352,Consultant,Deloitte,"Bihar, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Bihar,LinkedIn,1,General,Experienced,True,123,20
real_mock_353,Accountant,Goldman Sachs,"Chhattisgarh, India",Technology,On-site,https://www.naukri.com/accountant-jobs-in-chhattisgarh,Naukri,1,General,Experienced,True,54,15
real_mock_354,BCA Intern,KPMG,"Delhi, India",Corporate,On-site,https://unstop.com/jobs?query=BCA+Intern,Unstop,1,BCA,Fresher,True,118,7
real_mock_355,MCA Trainee,PwC,"Goa, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,MCA,Fresher,True,197,9
real_mock_356,B.Tech Graduate,Accenture,"Gujarat, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Gujarat,LinkedIn,1,BTECH,Fresher,True,91,18
real_mock_357,HR Manager,Oracle,"Haryana, India",Corporate,On-site,https://www.naukri.com/hr-manager-jobs-in-haryana,Naukri,1,NON-TECH,Experienced,True,72,13
real_mock_358,Product Manager,HDFC Bank,"Himachal Pradesh, India",Technology,On-site,https://unstop.com/jobs?query=Product+Manager,Unstop,1,General,Experienced,False,19,6
real_mock_359,DevOps Engineer,Coal India,"Jharkhand, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"MCA, BTECH, BCA",Experienced,False,45,7
real_mock_360,Software Engineer,TCS,"Karnataka, India",Corporate,On-site,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Karnataka,LinkedIn,1,"MCA, BTECH, BCA",Experienced,False,46,3
real_mock_361,Data Analyst,Infosys,"Kerala, India",Technology,On-site,https://www.naukri.com/data-analyst-jobs-in-kerala,Naukri,1,"BTECH, BSC, MSC",Experienced,False,37,3
real_mock_362,Consultant,Wipro,"Madhya Pradesh, India",Technology,On-site,https://unstop.com/jobs?query=Consultant,Unstop,1,General,Experienced,False,35,3
real_mock_363,Accountant,Reliance,"Maharashtra, India",Corporate,On-site,https://www.linkedin.com/jobs,Direct MNC,1,General,Experienced,False,47,4
real_mock_364,BCA Intern,L&T Technology Services,"Meghalaya, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Meghalaya,LinkedIn,1,BCA,Fresher,False,37,3
real_mock_365,MCA Trainee,Tech Mahindra,"Odisha, India",Technology,On-site,https://www.naukri.com/mca-trainee-jobs-in-odisha,Naukri,1,MCA,Fresher,False,14,6
real_mock_366,B.Tech Graduate,IBM,"Punjab, India",Corporate,On-site,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,1,BTECH,Fresher,False,7,6
real_mock_367,HR Manager,Teleperformance,"Rajasthan, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,NON-TECH,Experienced,False,40,4
real_mock_368,Product Manager,Kochar Infotech,"Sikkim, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Sikkim,LinkedIn,1,General,Experienced,False,10,3
real_mock_369,DevOps Engineer,Aegis,"Tamil Nadu, India",Corporate,On-site,https://www.naukri.com/devops-engineer-jobs-in-tamil-nadu,Naukri,1,"MCA, BTECH, BCA",Experienced,False,31,7
real_mock_370,Software Engineer,Aye Finance,"Telangana, India",Technology,On-site,https://unstop.com/jobs?query=Software+Engineer,Unstop,1,"MCA, BTECH, BCA",Experienced,False,39,6
real_mock_371,Data Analyst,JP Morgan,"Uttar Pradesh, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"BTECH, BSC, MSC",Experienced,False,29,6
real_mock_372,Consultant,Nestle,"Uttarakhand, India",Corporate,On-site,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Uttarakhand,LinkedIn,1,General,Experienced,False,8,7
real_mock_373,Accountant,Swiggy,"West Bengal, India",Technology,On-site,https://www.naukri.com/accountant-jobs-in-west-bengal,Naukri,1,General,Experienced,False,20,4
real_mock_374,BCA Intern,Flipkart,"Tripura, India",Technology,On-site,https://unstop.com/jobs?query=BCA+Intern,Unstop,1,BCA,Fresher,False,15,7
real_mock_375,MCA Trainee,Capgemini,"Mumbai (Bombay), India",Corporate,On-site,https://www.linkedin.com/jobs,Direct MNC,1,MCA,Fresher,True,93,10
real_mock_376,B.Tech Graduate,Cognizant,"Navi Mumbai, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Navi%20Mumbai,LinkedIn,1,BTECH,Fresher,True,59,23
real_mock_377,HR Manager,Deloitte,"Noida, India",Technology,On-site,https://www.naukri.com/hr-manager-jobs-in-noida,Naukri,1,NON-TECH,Experienced,True,75,7
real_mock_378,Product Manager,Goldman Sachs,"Gurgaon, India",Corporate,On-site,https://unstop.com/jobs?query=Product+Manager,Unstop,1,General,Experienced,True,185,14
real_mock_379,DevOps Engineer,KPMG,"Gurugram, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"MCA, BTECH, BCA",Experienced,True,110,6
real_mock_380,Software Engineer,PwC,"Bangalore, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Bangalore,LinkedIn,1,"MCA, BTECH, BCA",Experienced,True,96,24
real_mock_381,Data Analyst,Accenture,"Chennai, India",Corporate,On-site,https://www.naukri.com/data-analyst-jobs-in-chennai,Naukri,1,"BTECH, BSC, MSC",Experienced,True,63,20
real_mock_382,Consultant,Oracle,"Jalpaiguri, India",Technology,On-site,https://unstop.com/jobs?query=Consultant,Unstop,1,General,Experienced,True,75,24
real_mock_383,Accountant,HDFC Bank,"Pune, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,General,Experienced,False,22,5
real_mock_384,BCA Intern,Coal India,"Hyderabad, India",Corporate,On-site,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Hyderabad,LinkedIn,1,BCA,Fresher,False,40,3
real_mock_385,MCA Trainee,TCS,"Andhra Pradesh, India",Technology,On-site,https://www.naukri.com/mca-trainee-jobs-in-andhra-pradesh,Naukri,1,MCA,Fresher,False,26,6
real_mock_386,B.Tech Graduate,Infosys,"Assam, India",Technology,On-site,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,1,BTECH,Fresher,False,15,3
real_mock_387,HR Manager,Wipro,"Bihar, India",Corporate,On-site,https://www.linkedin.com/jobs,Direct MNC,1,NON-TECH,Experienced,False,12,7
real_mock_388,Product Manager,Reliance,"Chhattisgarh, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Chhattisgarh,LinkedIn,1,General,Experienced,False,16,6
real_mock_389,DevOps Engineer,L&T Technology Services,"Delhi, India",Technology,On-site,https://www.naukri.com/devops-engineer-jobs-in-delhi,Naukri,1,"MCA, BTECH, BCA",Experienced,False,17,7
real_mock_390,Software Engineer,Tech Mahindra,"Goa, India",Corporate,On-site,https://unstop.com/jobs?query=Software+Engineer,Unstop,1,"MCA, BTECH, BCA",Experienced,False,20,3
real_mock_391,Data Analyst,IBM,"Gujarat, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"BTECH, BSC, MSC",Experienced,False,35,7
real_mock_392,Consultant,Teleperformance,"Haryana, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Haryana,LinkedIn,1,General,Experienced,False,33,6
real_mock_393,Accountant,Kochar Infotech,"Himachal Pradesh, India",Corporate,On-site,https://www.naukri.com/accountant-jobs-in-himachal-pradesh,Naukri,1,General,Experienced,False,27,4
real_mock_394,BCA Intern,Aegis,"Jharkhand, India",Technology,On-site,https://unstop.com/jobs?query=BCA+Intern,Unstop,1,BCA,Fresher,False,48,4
real_mock_395,MCA Trainee,Aye Finance,"Karnataka, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,MCA,Fresher,False,10,4
real_mock_396,B.Tech Graduate,JP Morgan,"Kerala, India",Corporate,On-site,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Kerala,LinkedIn,1,BTECH,Fresher,False,45,3
real_mock_397,HR Manager,Nestle,"Madhya Pradesh, India",Technology,On-site,https://www.naukri.com/hr-manager-jobs-in-madhya-pradesh,Naukri,1,NON-TECH,Experienced,False,5,6
real_mock_398,Product Manager,Swiggy,"Maharashtra, India",Technology,On-site,https://unstop.com/jobs?query=Product+Manager,Unstop,1,General,Experienced,False,27,6
real_mock_399,DevOps Engineer,Flipkart,"Meghalaya, India",Corporate,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"MCA, BTECH, BCA",Experienced,False,30,4
real_mock_400,Software Engineer,Capgemini,"Odisha, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Odisha,LinkedIn,1,"MCA, BTECH, BCA",Experienced,True,60,7
real_mock_401,Data Analyst,Cognizant,"Punjab, India",Technology,On-site,https://www.naukri.com/data-analyst-jobs-in-punjab,Naukri,1,"BTECH, BSC, MSC",Experienced,True,62,23
real_mock_402,Consultant,Deloitte,"Rajasthan, India",Corporate,On-site,https://unstop.com/jobs?query=Consultant,Unstop,1,General,Experienced,True,147,13
real_mock_403,Accountant,Goldman Sachs,"Sikkim, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,General,Experienced,True,158,23
real_mock_404,BCA Intern,KPMG,"Tamil Nadu, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Tamil%20Nadu,LinkedIn,1,BCA,Fresher,True,115,21
real_mock_405,MCA Trainee,PwC,"Telangana, India",Corporate,On-site,https://www.naukri.com/mca-trainee-jobs-in-telangana,Naukri,1,MCA,Fresher,True,110,8
real_mock_406,B.Tech Graduate,Accenture,"Uttar Pradesh, India",Technology,On-site,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,1,BTECH,Fresher,True,151,24
real_mock_407,HR Manager,Oracle,"Uttarakhand, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,NON-TECH,Experienced,True,111,15
real_mock_408,Product Manager,HDFC Bank,"West Bengal, India",Corporate,On-site,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=West%20Bengal,LinkedIn,1,General,Experienced,False,27,7
real_mock_409,DevOps Engineer,Coal India,"Tripura, India",Technology,On-site,https://www.naukri.com/devops-engineer-jobs-in-tripura,Naukri,1,"MCA, BTECH, BCA",Experienced,False,17,7
real_mock_410,Software Engineer,TCS,"Mumbai (Bombay), India",Technology,On-site,https://unstop.com/jobs?query=Software+Engineer,Unstop,1,"MCA, BTECH, BCA",Experienced,False,12,6
real_mock_411,Data Analyst,Infosys,"Navi Mumbai, India",Corporate,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"BTECH, BSC, MSC",Experienced,False,29,7
real_mock_412,Consultant,Wipro,"Noida, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Noida,LinkedIn,1,General,Experienced,False,43,5
real_mock_413,Accountant,Reliance,"Gurgaon, India",Technology,On-site,https://www.naukri.com/accountant-jobs-in-gurgaon,Naukri,1,General,Experienced,False,23,7
real_mock_414,BCA Intern,L&T Technology Services,"Gurugram, India",Corporate,On-site,https://unstop.com/jobs?query=BCA+Intern,Unstop,1,BCA,Fresher,False,22,5
real_mock_415,MCA Trainee,Tech Mahindra,"Bangalore, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,MCA,Fresher,False,44,7
real_mock_416,B.Tech Graduate,IBM,"Chennai, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Chennai,LinkedIn,1,BTECH,Fresher,False,40,3
real_mock_417,HR Manager,Teleperformance,"Jalpaiguri, India",Corporate,On-site,https://www.naukri.com/hr-manager-jobs-in-jalpaiguri,Naukri,1,NON-TECH,Experienced,False,44,5
real_mock_418,Product Manager,Kochar Infotech,"Pune, India",Technology,On-site,https://unstop.com/jobs?query=Product+Manager,Unstop,1,General,Experienced,False,18,5
real_mock_419,DevOps Engineer,Aegis,"Hyderabad, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"MCA, BTECH, BCA",Experienced,False,22,5
real_mock_420,Software Engineer,Aye Finance,"Andhra Pradesh, India",Corporate,On-site,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Andhra%20Pradesh,LinkedIn,1,"MCA, BTECH, BCA",Experienced,False,33,3
real_mock_421,Data Analyst,JP Morgan,"Assam, India",Technology,On-site,https://www.naukri.com/data-analyst-jobs-in-assam,Naukri,1,"BTECH, BSC, MSC",Experienced,False,12,7
real_mock_422,Consultant,Nestle,"Bihar, India",Technology,On-site,https://unstop.com/jobs?query=Consultant,Unstop,1,General,Experienced,False,21,4
real_mock_423,Accountant,Swiggy,"Chhattisgarh, India",Corporate,On-site,https://www.linkedin.com/jobs,Direct MNC,1,General,Experienced,False,21,4
real_mock_424,BCA Intern,Flipkart,"Delhi, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Delhi,LinkedIn,1,BCA,Fresher,False,13,6
real_mock_425,MCA Trainee,Capgemini,"Goa, India",Technology,On-site,https://www.naukri.com/mca-trainee-jobs-in-goa,Naukri,1,MCA,Fresher,True,119,16
real_mock_426,B.Tech Graduate,Cognizant,"Gujarat, India",Corporate,On-site,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,1,BTECH,Fresher,True,193,13
real_mock_427,HR Manager,Deloitte,"Haryana, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,NON-TECH,Experienced,True,90,12
real_mock_428,Product Manager,Goldman Sachs,"Himachal Pradesh, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Himachal%20Pradesh,LinkedIn,1,General,Experienced,True,86,11
real_mock_429,DevOps Engineer,KPMG,"Jharkhand, India",Corporate,On-site,https://www.naukri.com/devops-engineer-jobs-in-jharkhand,Naukri,1,"MCA, BTECH, BCA",Experienced,True,197,20
real_mock_430,Software Engineer,PwC,"Karnataka, India",Technology,On-site,https://unstop.com/jobs?query=Software+Engineer,Unstop,1,"MCA, BTECH, BCA",Experienced,True,158,18
real_mock_431,Data Analyst,Accenture,"Kerala, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"BTECH, BSC, MSC",Experienced,True,104,16
real_mock_432,Consultant,Oracle,"Madhya Pradesh, India",Corporate,On-site,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Madhya%20Pradesh,LinkedIn,1,General,Experienced,True,174,18
real_mock_433,Accountant,HDFC Bank,"Maharashtra, India",Technology,On-site,https://www.naukri.com/accountant-jobs-in-maharashtra,Naukri,1,General,Experienced,False,7,7
real_mock_434,BCA Intern,Coal India,"Meghalaya, India",Technology,On-site,https://unstop.com/jobs?query=BCA+Intern,Unstop,1,BCA,Fresher,False,19,5
real_mock_435,MCA Trainee,TCS,"Odisha, India",Corporate,On-site,https://www.linkedin.com/jobs,Direct MNC,1,MCA,Fresher,False,22,5
real_mock_436,B.Tech Graduate,Infosys,"Punjab, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Punjab,LinkedIn,1,BTECH,Fresher,False,22,4
real_mock_437,HR Manager,Wipro,"Rajasthan, India",Technology,On-site,https://www.naukri.com/hr-manager-jobs-in-rajasthan,Naukri,1,NON-TECH,Experienced,False,32,7
real_mock_438,Product Manager,Reliance,"Sikkim, India",Corporate,On-site,https://unstop.com/jobs?query=Product+Manager,Unstop,1,General,Experienced,False,21,7
real_mock_439,DevOps Engineer,L&T Technology Services,"Tamil Nadu, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"MCA, BTECH, BCA",Experienced,False,24,6
real_mock_440,Software Engineer,Tech Mahindra,"Telangana, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Telangana,LinkedIn,1,"MCA, BTECH, BCA",Experienced,False,15,3
real_mock_441,Data Analyst,IBM,"Uttar Pradesh, India",Corporate,On-site,https://www.naukri.com/data-analyst-jobs-in-uttar-pradesh,Naukri,1,"BTECH, BSC, MSC",Experienced,False,35,3
real_mock_442,Consultant,Teleperformance,"Uttarakhand, India",Technology,On-site,https://unstop.com/jobs?query=Consultant,Unstop,1,General,Experienced,False,15,6
real_mock_443,Accountant,Kochar Infotech,"West Bengal, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,General,Experienced,False,9,5
real_mock_444,BCA Intern,Aegis,"Tripura, India",Corporate,On-site,https://www.linkedin.com/jobs/search/?keywords=BCA%20Intern&location=Tripura,LinkedIn,1,BCA,Fresher,False,48,7
real_mock_445,MCA Trainee,Aye Finance,"Mumbai (Bombay), India",Technology,On-site,https://www.naukri.com/mca-trainee-jobs-in-mumbai-(bombay),Naukri,1,MCA,Fresher,False,5,5
real_mock_446,B.Tech Graduate,JP Morgan,"Navi Mumbai, India",Technology,On-site,https://unstop.com/jobs?query=B.Tech+Graduate,Unstop,1,BTECH,Fresher,False,22,6
real_mock_447,HR Manager,Nestle,"Noida, India",Corporate,On-site,https://www.linkedin.com/jobs,Direct MNC,1,NON-TECH,Experienced,False,40,3
real_mock_448,Product Manager,Swiggy,"Gurgaon, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=Product%20Manager&location=Gurgaon,LinkedIn,1,General,Experienced,False,24,5
real_mock_449,DevOps Engineer,Flipkart,"Gurugram, India",Technology,On-site,https://www.naukri.com/devops-engineer-jobs-in-gurugram,Naukri,1,"MCA, BTECH, BCA",Experienced,False,28,6
real_mock_450,Software Engineer,Capgemini,"Bangalore, India",Corporate,On-site,https://unstop.com/jobs?query=Software+Engineer,Unstop,1,"MCA, BTECH, BCA",Experienced,True,56,23
real_mock_451,Data Analyst,Cognizant,"Chennai, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"BTECH, BSC, MSC",Experienced,True,54,8
real_mock_452,Consultant,Deloitte,"Jalpaiguri, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=Consultant&location=Jalpaiguri,LinkedIn,1,General,Experienced,True,103,13
real_mock_453,Accountant,Goldman Sachs,"Pune, India",Corporate,On-site,https://www.naukri.com/accountant-jobs-in-pune,Naukri,1,General,Experienced,True,90,20
real_mock_454,BCA Intern,KPMG,"Hyderabad, India",Technology,On-site,https://unstop.com/jobs?query=BCA+Intern,Unstop,1,BCA,Fresher,True,115,12
real_mock_455,MCA Trainee,PwC,"Andhra Pradesh, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,MCA,Fresher,True,178,17
real_mock_456,B.Tech Graduate,Accenture,"Assam, India",Corporate,On-site,https://www.linkedin.com/jobs/search/?keywords=B.Tech%20Graduate&location=Assam,LinkedIn,1,BTECH,Fresher,True,96,24
real_mock_457,HR Manager,Oracle,"Bihar, India",Technology,On-site,https://www.naukri.com/hr-manager-jobs-in-bihar,Naukri,1,NON-TECH,Experienced,True,153,9
real_mock_458,Product Manager,HDFC Bank,"Chhattisgarh, India",Technology,On-site,https://unstop.com/jobs?query=Product+Manager,Unstop,1,General,Experienced,False,32,6
real_mock_459,DevOps Engineer,Coal India,"Delhi, India",Corporate,On-site,https://www.linkedin.com/jobs,Direct MNC,1,"MCA, BTECH, BCA",Experienced,False,12,6
real_mock_460,Software Engineer,TCS,"Goa, India",Technology,On-site,https://www.linkedin.com/jobs/search/?keywords=Software%20Engineer&location=Goa,LinkedIn,1,"MCA, BTECH, BCA",Experienced,False,38,6
real_mock_461,Data Analyst,Infosys,"Gujarat, India",Technology,On-site,https://www.naukri.com/data-analyst-jobs-in-gujarat,Naukri,1,"BTECH, BSC, MSC",Experienced,False,26,4
real_mock_462,Consultant,Wipro,"Haryana, India",Corporate,On-site,https://unstop.com/jobs?query=Consultant,Unstop,1,General,Experienced,False,6,5
real_mock_463,Accountant,Reliance,"Himachal Pradesh, India",Technology,On-site,https://www.linkedin.com/jobs,Direct MNC,1,General,Experienced,False,19,6
